,000,001,010,011,100,101,110,111
000,0.0,0.363965,0.189095,0.10036,0.001085,0.15091,0.007505,0.29277
001,0.39693,0.0,0.720855,0.794655,0.02363,0.713275,0.36859,0.87042
010,0.599025,0.104675,0.0,0.389125,0.38095,0.368055,0.10156,0.62459
011,0.692835,0.04657,0.386045,0.0,0.388075,0.396945,0.841555,0.89563
100,0.994915,0.93499,0.442695,0.43155,0.0,0.43168,0.05169,0.768475
101,0.69469,0.112535,0.405845,0.42484,0.431585,0.0,0.11646,0.66572
110,0.96699,0.409325,0.79117,0.02666,0.882105,0.802195,0.0,0.440585
111,0.326765,0.0084,0.16778,0.001055,0.11197,0.211995,0.40494,0.0
