,000,001,010,011,100,101,110,111
000,0,40,40,40,40,40,40,40
001,40,0,40,40,40,40,40,40
010,40,40,0,40,40,40,40,40
011,40,40,40,0,40,40,40,40
100,40,40,40,40,0,40,40,40
101,40,40,40,40,40,0,40,40
110,40,40,40,40,40,40,0,40
111,40,40,40,40,40,40,40,0
